module	fit	confidence	path	line	class	method	field	fieldLine	fieldType	fieldMods	paramCount	sync	assignmentsTotal	nullAssignments	rationale	signature	context
jdk.javadoc	Cached Method	high	src/jdk.javadoc/share/classes/jdk/javadoc/internal/doclets/toolkit/util/Group.java	198	jdk.javadoc.internal.doclets.toolkit.util.Group		messages	84	Messages	private	0	False	2	0	cache/lazy naming or comment		195:// Lazy init of the messages for now, because Group is created
jdk.javadoc	Cached Method	high	src/jdk.javadoc/share/classes/jdk/javadoc/internal/tool/ElementsTable.java	612	jdk.javadoc.internal.tool.ElementsTable		value	616	return		0	False	2	0	returns cached field; cache/lazy naming or comment		611:Boolean value = haveModuleSourcesCache.get(msym); | 614:haveModuleSourcesCache.put(msym, value);
jdk.javadoc	Cached Method	high	src/jdk.javadoc/share/classes/jdk/javadoc/internal/tool/JavadocLog.java	688	jdk.javadoc.internal.tool.JavadocLog		ds	692	return		0	False	10	0	returns cached field; cache/lazy naming or comment		686:Reference<DiagnosticSource> ref = diagSourceCache.get(fo); | 690:diagSourceCache.put(fo, new SoftReference<>(ds));
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/MemoryTab.java	711	sun.tools.jconsole.MemoryTab		accessibleContext	714	return		0	False	1	0	returns cached field; cache/lazy naming or comment		
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/MemoryTab.java	750	sun.tools.jconsole.MemoryTab		overviewPanel	60	MemoryOverviewPanel	private	0	False	1	0	cache/lazy naming or comment		751:overviewPanel = new MemoryOverviewPanel();
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/Plotter.java	817	sun.tools.jconsole.Plotter		dashedStroke	825	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/ProxyClient.java	438	sun.tools.jconsole.ProxyClient		proxyClient	496	return		0	False	6	0	returns cached field; cache/lazy naming or comment		436:final String key = getCacheKey(lvm); | 437:ProxyClient proxyClient = cache.get(key); | 440:cache.put(key, proxyClient);
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/ProxyClient.java	461	sun.tools.jconsole.ProxyClient		proxyClient	496	return		0	False	6	0	returns cached field; cache/lazy naming or comment		459:final String key = getCacheKey(url, userName, password); | 460:ProxyClient proxyClient = cache.get(key); | 463:cache.put(key, proxyClient);
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/ProxyClient.java	492	sun.tools.jconsole.ProxyClient		proxyClient	496	return		0	False	6	0	returns cached field; cache/lazy naming or comment		490:final String key = getCacheKey(hostName, port, userName, password); | 491:ProxyClient proxyClient = cache.get(key); | 494:cache.put(key, proxyClient);
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/ProxyClient.java	1048	sun.tools.jconsole.ProxyClient		values	1065	return		0	True	4	0	synchronized lazy path; returns cached field; cache/lazy naming or comment		1044:private synchronized NameValueMap getCachedAttributes( | 1047:NameValueMap values = cachedValues.get(objName); | 1052:Set<String> oldNames = cachedNames.get(objName);
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/inspector/XMBean.java	70	sun.tools.jconsole.inspector.XMBean		broadcaster	84	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jconsole	Cached Method	high	src/jdk.jconsole/share/classes/sun/tools/jconsole/inspector/XMBean.java	139	sun.tools.jconsole.inspector.XMBean		mbeanInfo	142	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/JNITypeParser.java	180	com.sun.tools.jdi.JNITypeParser		signatureList	195	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/JNITypeParser.java	199	com.sun.tools.jdi.JNITypeParser		typeNameList	214	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/LocationImpl.java	142	com.sun.tools.jdi.LocationImpl		lineInfo	164	return		0	False	4	0	returns cached field; cache/lazy naming or comment		140:/* check if there is cached info to use */
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/ThreadReferenceImpl.java	303	com.sun.tools.jdi.ThreadReferenceImpl		myStatus	313	return		0	False	2	0	returns cached field; cache/lazy naming or comment		300:LocalCache snapshot = localCache; | 306:// thread is suspended, we can cache the status.
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/ThreadReferenceImpl.java	351	com.sun.tools.jdi.ThreadReferenceImpl		threadGroup	359	return		0	False	1	0	returns cached field; cache/lazy naming or comment		349:* Thread group can't change, so it's cached once and for all.
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1195	com.sun.tools.jdi.VirtualMachineImpl		theBooleanType	1202	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1197	com.sun.tools.jdi.VirtualMachineImpl		theBooleanType	1202	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1206	com.sun.tools.jdi.VirtualMachineImpl		theByteType	1213	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1208	com.sun.tools.jdi.VirtualMachineImpl		theByteType	1213	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1217	com.sun.tools.jdi.VirtualMachineImpl		theCharType	1224	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1219	com.sun.tools.jdi.VirtualMachineImpl		theCharType	1224	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1228	com.sun.tools.jdi.VirtualMachineImpl		theShortType	1235	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1230	com.sun.tools.jdi.VirtualMachineImpl		theShortType	1235	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1239	com.sun.tools.jdi.VirtualMachineImpl		theIntegerType	1246	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1241	com.sun.tools.jdi.VirtualMachineImpl		theIntegerType	1246	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1250	com.sun.tools.jdi.VirtualMachineImpl		theLongType	1257	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineImpl.java	1252	com.sun.tools.jdi.VirtualMachineImpl		theLongType	1257	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jdi	Cached Method	high	src/jdk.jdi/share/classes/com/sun/tools/jdi/VirtualMachineManagerImpl.java	62	com.sun.tools.jdi.VirtualMachineManagerImpl		vmm	66	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jfr	Cached Method	high	src/jdk.jfr/share/classes/jdk/jfr/EventType.java	95	jdk.jfr.EventType		result	99	return		0	False	2	0	returns cached field; cache/lazy naming or comment		92:cache = Map.copyOf(newCache); | 94:ValueDescriptor result = cache.get(name); | 96:// Cache doesn't contain subfields
jdk.jfr	Cached Method	high	src/jdk.jfr/share/classes/jdk/jfr/FlightRecorder.java	162	jdk.jfr.FlightRecorder		platformRecorder	189	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.jfr	Lazy Constant	high	src/jdk.jfr/share/classes/jdk/jfr/internal/JVMSupport.java	113	jdk.jfr.internal.JVMSupport		lastTimestamp	53	Instant	private static	0	True	2	0	synchronized lazy path; static backing field; cache/lazy naming or comment		114:lastTimestamp = Instant.now(); // lazy initialization
jdk.jfr	Cached Method	high	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/EventParser.java	84	jdk.jfr.internal.consumer.EventParser		event	147	return		0	False	3	0	returns cached field; cache/lazy naming or comment		80:cached = new RecordedEvent[cached.length * 2]; | 81:System.arraycopy(old, 0, cached, 0, old.length); | 83:RecordedEvent event = cached[cacheIndex]; | 86:cached[cacheIndex] = event; | 88:cacheIndex++;
jdk.jfr	Cached Method	high	src/jdk.jfr/share/classes/jdk/jfr/internal/consumer/ObjectContext.java	57	jdk.jfr.internal.consumer.ObjectContext		contextLookup	38	Map<ValueDescriptor, ObjectContext>	private	0	False	2	0	returns cached field; cache/lazy naming or comment		58:// Lazy, only needed when accessing nested structures.
jdk.management	Cached Method	high	src/jdk.management/share/classes/com/sun/management/internal/PlatformMBeanProviderImpl.java	191	com.sun.management.internal.PlatformMBeanProviderImpl		impl	206	VirtualThreadSchedulerMXBean	private	0	False	6	0	cache/lazy naming or comment		"189:public Map<String, HotSpotAOTCacheMXBean> nameToMBeanMap() { | 190:HotSpotAOTCacheMXBean impl = this.impl; | 192:this.impl = impl = new HotSpotAOTCacheImpl(ManagementFactoryHelper.getVMManagement()); | 194:return Map.of(""jdk.management:type=HotSpotAOTCache"", impl);"
jdk.management.agent	Cached Method	high	src/jdk.management.agent/share/classes/jdk/internal/agent/FileSystem.java	48	jdk.internal.agent.FileSystem		fs	51	return		0	True	1	0	synchronized lazy path; returns cached field		
jdk.management.agent	Lazy Constant	high	src/jdk.management.agent/share/classes/sun/management/jmxremote/ConnectorBootstrap.java	1054	sun.management.jmxremote.ConnectorBootstrap		defaultSSLSocketFactory	1001	SSLSocketFactory	private static	0	True	1	0	synchronized lazy path; static backing field; returns cached field		
utils	Cached Method	high	src/utils/IdealGraphVisualizer/Coordinator/src/main/java/com/sun/hotspot/igv/coordinator/OutlineTopComponent.java	139	com.sun.hotspot.igv.coordinator.OutlineTopComponent		instance	142	return		0	True	1	0	synchronized lazy path; returns cached field		
utils	Cached Method	high	src/utils/IdealGraphVisualizer/Data/src/main/java/com/sun/hotspot/igv/data/serialization/Parser.java	569	com.sun.hotspot.igv.data.serialization.Parser		id	573	return		0	False	6	0	returns cached field; cache/lazy naming or comment		568:Integer id = idCache.get(i); | 571:idCache.put(i, id);
utils	Cached Method	high	src/utils/IdealGraphVisualizer/FilterWindow/src/main/java/com/sun/hotspot/igv/filterwindow/FilterTopComponent.java	514	com.sun.hotspot.igv.filterwindow.FilterTopComponent		instance	517	return		0	True	1	0	synchronized lazy path; returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Destinations.java	425	j2dbench.Destinations		img	433	Image	private	0	False	2	0			
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Destinations.java	447	j2dbench.Destinations		img	433	Image	private	0	False	2	0			
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Group.java	105	j2dbench.Group		bordered	62	Boolean	private	0	False	1	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/J2DBench.java	573	j2dbench.J2DBench		theFC	577	return		0	False	1	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Option.java	159	j2dbench.Option		jcb	280	return		0	False	3	0			
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Option.java	254	j2dbench.Option		jcb	280	return		0	False	3	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Option.java	268	j2dbench.Option		jcb	280	return		0	False	3	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Option.java	702	j2dbench.Option		jcombo	641	JComboBox		0	False	1	0			
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/Test.java	240	j2dbench.Test		d	249	return		0	False	1	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/report/J2DAnalyzer.java	329	j2dbench.report.J2DAnalyzer		title	465	return		0	False	3	0			
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/report/J2DAnalyzer.java	624	j2dbench.report.J2DAnalyzer		commonname	603	String	public static	0	False	2	0	static backing field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/tests/ImageTests.java	316	j2dbench.tests.ImageTests		theImage	322	return		0	False	1	0	returns cached field		
demo	Cached Method	medium	src/demo/share/java2d/J2DBench/src/j2dbench/tests/ImageTests.java	449	j2dbench.tests.ImageTests		icm	439	IndexColorModel	static	0	False	1	0	static backing field		
demo	Cached Method	medium	src/demo/share/jfc/Font2DTest/FontPanel.java	1337	FontPanel		defaultContrast	1346	return		0	False	1	0	returns cached field		
demo	Cached Method	medium	src/demo/share/jfc/SwingSet2/TableDemo.java	658	TableDemo		text	656	String		0	False	2	0			
java.base	Cached Method	medium	src/java.base/macosx/classes/apple/security/KeychainStore.java	229	apple.security.KeychainStore		password	121	char[]		0	False	1	0			
java.base	Cached Method	medium	src/java.base/macosx/classes/apple/security/KeychainStore.java	232	apple.security.KeychainStore		random	1179	SecureRandom	private	0	False	2	0			
java.base	Cached Method	medium	src/java.base/macosx/classes/apple/security/KeychainStore.java	1188	apple.security.KeychainStore		random	1179	SecureRandom	private	0	False	2	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/ARCFOURCipher.java	189	com.sun.crypto.provider.ARCFOURCipher		lastKey	63	byte[]	private	0	False	1	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/ChaCha20Cipher.java	555	com.sun.crypto.provider.ChaCha20Cipher		keyBytes	80	byte[]	private	0	False	1	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/CipherCore.java	1021	com.sun.crypto.provider.CipherCore		encodedKey	1060	byte[]		0	False	2	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DESKey.java	78	com.sun.crypto.provider.DESKey		key	52	byte[]	private	0	False	2	0	returns cached field		
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DESKey.java	159	com.sun.crypto.provider.DESKey		key	52	byte[]	private	0	False	2	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DESedeKey.java	77	com.sun.crypto.provider.DESedeKey		key	52	byte[]	private	0	False	2	0	returns cached field		
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DESedeKey.java	160	com.sun.crypto.provider.DESedeKey		key	52	byte[]	private	0	False	2	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DHKeyPairGenerator.java	150	com.sun.crypto.provider.DHKeyPairGenerator		random	64	SecureRandom	private	0	False	3	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DHPrivateKey.java	357	com.sun.crypto.provider.DHPrivateKey		encodedKey	63	byte[]	private	0	False	3	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/DHPublicKey.java	358	com.sun.crypto.provider.DHPublicKey		encodedKey	59	byte[]	private	0	False	3	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/GCTR.java	86	com.sun.crypto.provider.GCTR		block	58	byte[]	private	0	False	1	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/GaloisCounterMode.java	152	com.sun.crypto.provider.GaloisCounterMode		lastKey	97	byte[]		0	False	2	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/KeyGeneratorCore.java	101	com.sun.crypto.provider.KeyGeneratorCore		random	59	SecureRandom	private	0	False	3	0			
java.base	Cached Method	medium	src/java.base/share/classes/com/sun/crypto/provider/PBEKey.java	169	com.sun.crypto.provider.PBEKey		key	54	byte[]	private	0	False	2	0			
